energy,total,integrate
3.8216,0.0000,112.0000
3.8414,0.0000,112.0000
3.8611,0.0000,112.0000
3.8808,0.0000,112.0000
3.9006,0.0000,112.0000
3.9203,0.0000,112.0000
3.9401,0.0000,112.0000
3.9598,0.0000,112.0000
3.9796,0.4851,112.1168
3.9993,0.4974,112.1265
4.0191,0.5096,112.1364
4.0388,0.5219,112.1466
4.0585,0.5342,112.1570
4.0783,0.5465,112.1677
4.0980,0.5588,112.1786
4.1178,0.5711,112.1898
4.1375,0.5834,112.2012
4.1573,0.5957,112.2128
4.1770,0.6080,112.2247
4.1967,0.6203,112.2368
4.2165,0.6326,112.2492
4.2362,0.6449,112.2618
4.2560,0.6571,112.2746
4.2757,0.6694,112.2877
4.2955,0.6817,112.3011
4.3152,0.6940,112.3146
4.3350,0.7063,112.3285
4.3547,0.7186,112.3425
4.3744,0.7309,112.3568
4.3942,0.7432,112.3714
4.4139,0.7555,112.3862
4.4337,0.7678,112.4012
4.4534,0.7801,112.4165
4.4732,0.7924,112.4320
4.4929,0.8046,112.4478
4.5126,0.8169,112.4638
4.5324,0.8292,112.4801
4.5521,0.8415,112.4966
4.5719,0.8538,112.5133
4.5916,0.8661,112.5303
4.6114,0.8784,112.5475
4.6311,0.8907,112.5650
4.6509,0.9030,112.5827
4.6706,0.9153,112.6006
4.6903,0.9276,112.6188
4.7101,1.7562,112.7016
4.7298,1.8203,112.7369
4.7496,1.8844,112.7735
4.7693,1.9485,112.8113
4.7891,2.0126,112.8504
4.8088,2.6321,112.9503
4.8286,2.7262,113.0032
4.8483,2.8203,113.0580
4.8680,3.7572,113.1245
4.8878,3.9065,113.2002
4.9075,4.0558,113.2788
4.9273,4.2051,113.3603
4.9470,5.0645,113.4467
4.9668,5.2616,113.5487
4.9865,4.7891,113.6510
5.0062,4.9253,113.7469
5.0260,5.0614,113.8455
5.0457,5.1975,113.9468
5.0655,5.3337,114.0508
5.0852,5.4698,114.1574
5.1050,5.6059,114.2667
5.1247,5.2253,114.4816
5.1445,5.2557,114.5851
5.1642,8.5296,114.7615
5.1839,9.1451,114.9360
5.2037,10.7827,115.1927
5.2234,11.3901,115.4115
5.2432,7.4550,115.7014
5.2629,7.4338,115.8484
5.2827,7.4127,115.9949
5.3024,7.3915,116.1411
5.3221,7.3703,116.2868
5.3419,7.3484,116.4321
5.3616,7.3396,116.5771
5.3814,7.3308,116.7219
5.4011,7.3219,116.8666
5.4209,6.7388,117.0109
5.4406,6.6084,117.1427
5.4604,6.5080,117.2722
5.4801,6.4075,117.3997
5.4998,6.3071,117.5252
5.5196,6.2067,117.6487
5.5393,6.1143,117.7703
5.5591,6.0501,117.8904
5.5788,5.9858,118.0092
5.5986,5.6573,118.1237
5.6183,5.6076,118.2349
5.6381,5.6006,118.3454
5.6578,5.1900,118.4493
5.6775,5.2172,118.5520
5.6973,5.2444,118.6553
5.7170,5.2716,118.7591
5.7368,5.2987,118.8634
5.7565,5.3259,118.9683
5.7763,5.3531,119.0737
5.7960,5.3803,119.1797
5.8157,5.4074,119.2862
5.8355,5.7476,119.4503
5.8552,5.7834,119.5642
5.8750,5.8192,119.6787
5.8947,5.8550,119.7940
5.9145,5.8907,119.9099
5.9342,5.9265,120.0266
5.9540,5.9623,120.1439
5.9737,5.9981,120.2620
5.9934,6.0339,120.3808
6.0132,8.5250,120.6376
6.0329,12.3087,121.0627
6.0527,11.9651,121.3023
6.0724,11.6216,121.5351
6.0922,6.8086,121.7368
6.1119,6.6969,121.8701
6.1316,7.9194,122.1189
6.1514,7.7077,122.2732
6.1711,7.4960,122.4233
6.1909,7.7100,122.6318
6.2106,7.5132,122.7821
6.2304,7.3183,122.9285
6.2501,7.1200,123.0710
6.2699,6.1375,123.2554
6.2896,6.3211,123.4324
6.3093,6.1741,123.5558
6.3291,6.0271,123.6762
6.3488,5.5665,123.8471
6.3686,5.4302,123.9557
6.3883,5.2939,124.0615
6.4081,4.4705,124.2169
6.4278,4.3686,124.3042
6.4476,4.2667,124.3894
6.4673,4.1648,124.4727
6.4870,2.6633,124.6417
6.5068,1.7382,124.7455
6.5265,1.7732,124.7802
6.5463,1.9867,124.8157
6.5660,2.0393,124.8554
6.5858,2.0919,124.8962
6.6055,2.1445,124.9380
6.6252,2.7584,125.0413
6.6450,2.8386,125.0966
6.6647,2.9188,125.1534
6.6845,2.9990,125.2118
6.7042,3.0793,125.2718
6.7240,3.3403,125.3355
6.7437,3.4439,125.4025
6.7635,3.5475,125.4715
6.7832,3.6511,125.5425
6.8029,3.7547,125.6157
6.8227,4.3564,125.7526
6.8424,4.4828,125.8398
6.8622,4.6093,125.9296
6.8819,5.2804,126.0837
6.9017,5.4326,126.1895
6.9214,5.5848,126.2982
6.9411,6.0714,126.4105
6.9609,6.7311,126.5893
6.9806,6.9262,126.7241
7.0004,7.1212,126.8628
7.0201,7.6019,127.1218
7.0399,7.6229,127.2708
7.0596,7.7896,127.4230
7.0794,9.0476,127.6384
7.0991,10.6596,127.9975
7.1188,11.1042,128.2123
7.1386,11.5487,128.4359
7.1583,11.9932,128.6683
7.1781,12.4378,128.9095
7.1978,12.8823,129.1595
7.2176,13.7999,129.4772
7.2373,14.2662,129.7542
7.2571,14.8480,130.0407
7.2768,16.0784,130.3458
7.2965,10.8461,130.6073
7.3163,11.6217,130.8291
7.3360,6.6020,131.0296
7.3558,6.7769,131.2732
7.3755,6.8569,131.4078
7.3953,6.9563,131.5441
7.4150,7.0609,131.6825
7.4347,7.2199,131.8240
7.4545,7.3178,131.9675
7.4742,7.4158,132.1129
7.4940,7.5137,132.2603
7.5137,8.4007,132.4662
7.5335,8.5594,132.6337
7.5532,8.7180,132.8042
7.5730,8.8767,132.9779
7.5927,9.0718,133.1550
7.6124,9.2757,133.3362
7.6322,9.9988,133.6350
7.6519,13.9323,133.9197
7.6717,14.4603,134.1999
7.6914,16.2309,134.5532
7.7112,10.3634,134.8380
7.7309,10.6469,135.0454
7.7506,10.9525,135.2586
7.7704,12.0483,135.5897
7.7901,12.2233,135.8293
7.8099,16.6232,136.2527
7.8296,17.1317,136.5860
7.8494,17.6402,136.9292
7.8691,18.1487,137.2825
7.8889,15.4812,137.6277
7.9086,15.9229,137.9377
7.9283,17.4243,138.3278
7.9481,18.2387,138.9025
7.9678,11.6619,139.1367
7.9876,11.5246,139.3664
8.0073,10.9333,139.7004
8.0271,13.6355,139.9188
8.0468,13.8996,140.1906
8.0666,16.6345,140.5332
8.0863,17.0213,140.8655
8.1060,17.0292,141.2041
8.1258,12.6474,141.6256
8.1455,12.5472,141.8743
8.1653,7.4292,142.0615
8.1850,7.2541,142.2065
8.2048,7.0790,142.3480
8.2245,6.9039,142.4860
8.2442,12.2404,142.7363
8.2640,12.8340,142.9838
8.2837,4.5243,143.1815
8.3035,4.3636,143.2693
8.3232,9.6708,143.6826
8.3430,7.5483,143.8526
8.3627,0.0000,144.0000
8.3825,0.0000,144.0000
8.4022,0.0000,144.0000
8.4219,0.0000,144.0000
8.4417,0.0000,144.0000
8.4614,0.0000,144.0000
8.4812,0.0000,144.0000
8.5009,0.0000,144.0000
8.5207,0.0000,144.0000
8.5404,0.0000,144.0000
8.5602,0.0000,144.0000
8.5799,0.0000,144.0000
8.5996,0.0000,144.0000
8.6194,0.0000,144.0000
8.6391,0.0000,144.0000
8.6589,0.0000,144.0000
8.6786,0.0000,144.0000
8.6984,0.0000,144.0000
8.7181,0.0000,144.0000
8.7378,0.0000,144.0000
8.7576,0.0000,144.0000
8.7773,0.0000,144.0000
8.7971,0.0000,144.0000
8.8168,0.0000,144.0000
8.8366,0.0000,144.0000
8.8563,0.0000,144.0000
8.8761,0.0000,144.0000
8.8958,0.0000,144.0000
8.9155,0.0000,144.0000
8.9353,0.0000,144.0000
8.9550,0.0000,144.0000
8.9748,0.0000,144.0000
8.9945,0.0000,144.0000
9.0143,0.0000,144.0000
9.0340,0.0000,144.0000
9.0537,0.0000,144.0000
9.0735,0.0000,144.0000
9.0932,0.0000,144.0000
9.1130,0.0000,144.0000
9.1327,0.0000,144.0000
9.1525,0.0000,144.0000
9.1722,0.0000,144.0000
9.1920,0.0000,144.0000
9.2117,0.0000,144.0000
9.2314,0.0000,144.0000
9.2512,0.0000,144.0000
9.2709,0.0000,144.0000
9.2907,0.0000,144.0000
9.3104,0.0000,144.0000
9.3302,0.0000,144.0000
9.3499,0.0000,144.0000
9.3697,0.0000,144.0000
9.3894,0.0000,144.0000
9.4091,0.0000,144.0000
9.4289,0.0000,144.0000
9.4486,0.0000,144.0000
9.4684,0.0000,144.0000
9.4881,0.0000,144.0000
9.5079,0.0000,144.0000
9.5276,0.0000,144.0000
9.5473,0.0000,144.0000
9.5671,0.0000,144.0000
9.5868,0.0000,144.0000
9.6066,0.0000,144.0000
9.6263,0.0000,144.0000
9.6461,0.0000,144.0000
9.6658,0.0000,144.0000
9.6856,0.0000,144.0000
9.7053,0.0000,144.0000
9.7250,0.0000,144.0000
9.7448,0.0000,144.0000
9.7645,0.0000,144.0000
9.7843,0.0000,144.0000
9.8040,0.0000,144.0000
9.8238,0.0000,144.0000
9.8435,0.0000,144.0000
9.8632,0.0000,144.0000
9.8830,0.0000,144.0000
9.9027,0.0000,144.0000
9.9225,0.0000,144.0000
9.9422,0.0000,144.0000
9.9620,0.0000,144.0000
9.9817,0.0000,144.0000
10.0015,0.0000,144.0000
10.0212,0.0000,144.0000
10.0409,0.0000,144.0000
10.0607,0.0000,144.0000
10.0804,0.0000,144.0000
10.1002,0.0000,144.0000
10.1199,0.0000,144.0000
10.1397,0.0000,144.0000
10.1594,0.0000,144.0000
10.1792,0.0000,144.0000
10.1989,0.0000,144.0000
10.2186,0.0000,144.0000
10.2384,0.0000,144.0000
10.2581,0.0000,144.0000
10.2779,0.0000,144.0000
10.2976,0.0000,144.0000
10.3174,0.0000,144.0000
10.3371,0.0000,144.0000
10.3568,0.0000,144.0000
10.3766,0.0000,144.0000
10.3963,0.0000,144.0000
10.4161,0.0000,144.0000
10.4358,0.0000,144.0000
10.4556,0.0000,144.0000
10.4753,0.0000,144.0000
10.4951,0.0000,144.0000
10.5148,0.0000,144.0000
10.5345,0.0000,144.0000
10.5543,0.0000,144.0000
10.5740,0.0000,144.0000
10.5938,0.0000,144.0000
10.6135,0.0000,144.0000
10.6333,0.0000,144.0000
10.6530,0.0000,144.0000
10.6727,0.0000,144.0000
10.6925,0.0000,144.0000
10.7122,0.0000,144.0000
10.7320,0.0000,144.0000
10.7517,0.0000,144.0000
10.7715,0.0000,144.0000
10.7912,0.0000,144.0000
10.8110,0.0000,144.0000
10.8307,0.0000,144.0000
10.8504,0.0000,144.0000
10.8702,0.0000,144.0000
10.8899,0.0000,144.0000
10.9097,0.0000,144.0000
10.9294,0.0000,144.0000
10.9492,0.0000,144.0000
10.9689,0.0000,144.0000
10.9887,0.0000,144.0000
11.0084,0.0000,144.0000
11.0281,0.0000,144.0000
11.0479,0.0000,144.0000

